id,Gender,CustomerType,Age,TravelType,Class,FlightDistance,InflightWifi,FoodAndDrink,SeatComfort,InflightEntertainment,OnboardService,LegRoomService,InflightService,Cleanliness,Satisfaction
115678,Female,Loyal Customer,74,Business travel,Business,3231,1,1,3,1,1,1,1,4,neutral or dissatisfied
11644,Female,Loyal Customer,55,Business travel,Business,3750,1,5,5,5,5,5,5,3,satisfied
124861,Male,Loyal Customer,58,Business travel,Business,3282,4,3,4,5,5,5,5,5,satisfied
4555,Female,Loyal Customer,42,Business travel,Business,3680,2,3,4,4,4,4,4,3,satisfied
85803,Female,Loyal Customer,33,Business travel,Business,3705,1,4,4,1,1,1,1,4,neutral or dissatisfied
83573,Male,Loyal Customer,38,Business travel,Business,3653,4,4,4,3,3,4,3,3,satisfied
49429,Male,Loyal Customer,38,Business travel,Business,3193,3,5,3,5,5,5,5,5,satisfied
61168,Male,Loyal Customer,35,Business travel,Business,3126,3,5,5,4,4,4,4,4,satisfied
17223,Female,Loyal Customer,12,Business travel,Business,3468,2,2,2,2,3,3,1,2,satisfied
49215,Male,Loyal Customer,35,Business travel,Business,3946,4,5,4,5,5,4,5,1,satisfied
18596,Female,Loyal Customer,30,Business travel,Business,3293,3,4,3,4,2,5,3,4,satisfied
24470,Female,Loyal Customer,27,Business travel,Business,3186,3,4,4,4,2,2,5,4,satisfied
124501,Female,Loyal Customer,40,Business travel,Business,3473,1,5,4,3,3,4,3,3,satisfied
114459,Female,Loyal Customer,34,Business travel,Business,3951,1,2,3,1,1,1,1,4,neutral or dissatisfied
31370,Male,Loyal Customer,32,Business travel,Business,3749,4,2,2,2,3,3,3,2,satisfied
64293,Female,Loyal Customer,58,Business travel,Business,3893,1,2,4,4,4,4,4,3,satisfied
42986,Female,Loyal Customer,62,Business travel,Business,3467,3,1,4,5,5,5,5,2,satisfied
113405,Female,Loyal Customer,57,Business travel,Business,3273,4,3,4,4,4,5,4,5,satisfied
124528,Male,Loyal Customer,30,Business travel,Business,3496,3,2,2,2,3,2,4,2,satisfied
12515,Male,Loyal Customer,46,Business travel,Business,3422,3,5,3,4,4,4,4,3,satisfied
22108,Female,Loyal Customer,33,Business travel,Business,3432,2,5,2,4,4,4,4,2,satisfied
9368,Male,Loyal Customer,49,Business travel,Business,3072,4,3,1,5,5,5,5,2,satisfied
16318,Male,Loyal Customer,59,Business travel,Business,3986,2,4,4,2,2,2,2,1,neutral or dissatisfied
7985,Female,Loyal Customer,55,Business travel,Business,3980,1,4,4,5,5,5,5,4,satisfied
8685,Female,Loyal Customer,38,Business travel,Business,3939,3,3,4,3,3,3,3,2,neutral or dissatisfied
90776,Female,Loyal Customer,44,Business travel,Business,3994,1,5,4,4,4,4,4,4,satisfied
330,Male,Loyal Customer,46,Business travel,Business,3293,2,2,3,2,2,2,2,3,neutral or dissatisfied
57298,Male,Loyal Customer,46,Business travel,Business,3150,0,4,4,5,5,5,5,4,satisfied
89626,Male,Loyal Customer,34,Business travel,Business,3418,5,5,5,4,2,4,5,5,satisfied
114177,Male,Loyal Customer,47,Business travel,Business,3289,1,5,4,4,4,3,4,4,satisfied
39678,Male,Loyal Customer,74,Business travel,Business,3321,1,4,2,1,1,1,1,1,neutral or dissatisfied
70849,Male,Loyal Customer,16,Business travel,Business,3262,2,2,2,2,4,3,3,2,neutral or dissatisfied
85971,Male,Loyal Customer,59,Business travel,Business,3824,1,4,4,4,4,4,4,4,satisfied
539,Female,Loyal Customer,46,Business travel,Business,3437,5,5,4,5,5,5,5,3,satisfied
650,Male,Loyal Customer,58,Business travel,Business,3593,4,4,4,2,2,2,2,5,satisfied
7936,Female,Loyal Customer,44,Business travel,Business,3555,2,2,5,5,5,5,5,5,satisfied
117739,Male,Loyal Customer,60,Business travel,Business,3123,2,3,3,2,2,2,2,4,neutral or dissatisfied
123755,Female,Loyal Customer,36,Business travel,Business,3394,5,5,5,4,4,4,4,3,satisfied
61384,Female,Loyal Customer,12,Business travel,Business,3496,4,4,4,4,3,5,4,4,satisfied
72329,Female,Loyal Customer,54,Business travel,Business,3305,5,2,5,4,4,4,4,5,satisfied
24722,Male,Loyal Customer,38,Business travel,Business,3464,1,1,3,5,5,0,5,1,neutral or dissatisfied
124485,Male,Loyal Customer,42,Business travel,Business,3847,2,5,4,5,5,4,5,3,satisfied
51688,Female,Loyal Customer,47,Business travel,Business,3305,0,5,4,2,2,2,2,2,satisfied
58891,Male,Loyal Customer,33,Business travel,Business,3549,2,5,5,5,3,3,5,5,satisfied
72874,Male,Loyal Customer,55,Business travel,Business,3596,1,3,5,5,5,5,5,5,satisfied
75026,Female,Loyal Customer,34,Business travel,Business,3540,3,3,3,5,5,5,5,2,satisfied
2833,Male,Loyal Customer,43,Business travel,Business,3159,2,5,5,5,5,5,5,4,satisfied
44391,Female,Loyal Customer,35,Business travel,Business,3950,1,4,3,1,1,1,1,2,neutral or dissatisfied
78196,Male,Loyal Customer,53,Business travel,Business,3761,2,4,5,4,4,4,4,5,satisfied
98214,Female,Loyal Customer,50,Business travel,Business,3135,2,4,4,5,5,5,5,4,satisfied
64988,Female,Loyal Customer,53,Business travel,Business,3083,0,5,5,2,2,2,2,1,satisfied
114407,Female,Loyal Customer,33,Business travel,Business,3081,4,5,4,4,4,4,4,5,satisfied
87064,Male,Loyal Customer,27,Business travel,Business,3816,1,5,5,5,4,4,5,5,satisfied
27417,Male,Loyal Customer,51,Business travel,Business,3898,4,5,4,5,5,4,5,3,satisfied
90338,Male,Loyal Customer,34,Business travel,Business,3260,1,5,4,5,5,5,5,5,satisfied
49454,Female,Loyal Customer,63,Business travel,Business,3472,3,3,1,5,5,5,5,3,satisfied
118676,Female,Loyal Customer,46,Business travel,Business,3703,2,2,3,1,1,1,1,3,neutral or dissatisfied
106324,Female,Loyal Customer,45,Business travel,Business,3028,3,2,4,5,5,4,5,3,satisfied
68839,Male,Loyal Customer,49,Business travel,Business,3848,2,5,4,4,4,4,4,4,satisfied
81020,Male,Loyal Customer,61,Business travel,Business,3734,3,1,4,3,3,3,3,4,neutral or dissatisfied
86825,Male,Loyal Customer,30,Business travel,Business,3953,2,2,2,4,2,3,2,2,neutral or dissatisfied
6886,Female,Loyal Customer,44,Business travel,Business,3931,5,2,4,5,5,5,5,4,satisfied
32157,Male,Loyal Customer,60,Business travel,Business,3322,4,4,4,3,3,4,3,4,satisfied
100017,Male,Loyal Customer,44,Business travel,Business,3712,2,4,4,5,5,5,5,4,satisfied
78471,Female,Loyal Customer,51,Business travel,Business,3040,5,4,5,4,4,4,4,5,satisfied
47734,Female,Loyal Customer,30,Business travel,Business,3380,2,2,2,2,3,1,3,2,neutral or dissatisfied
81624,Female,Loyal Customer,30,Business travel,Business,3807,3,5,5,5,3,4,5,5,satisfied
26756,Female,Loyal Customer,43,Business travel,Business,3859,3,1,3,5,5,5,5,3,satisfied
77543,Male,Loyal Customer,32,Business travel,Business,3876,4,4,4,4,5,5,4,4,satisfied
124966,Female,Loyal Customer,59,Business travel,Business,3181,0,2,4,5,5,5,5,5,satisfied
94050,Male,Loyal Customer,39,Business travel,Business,3771,2,4,5,4,4,4,4,4,satisfied
105747,Female,Loyal Customer,40,Business travel,Business,3185,2,4,3,2,2,2,2,4,neutral or dissatisfied
94309,Female,Loyal Customer,49,Business travel,Business,3263,1,5,4,4,4,4,4,4,satisfied
65245,Male,Loyal Customer,54,Business travel,Business,3091,2,4,5,5,5,5,5,3,satisfied
70529,Female,Loyal Customer,46,Business travel,Business,3017,4,4,5,3,3,3,3,5,satisfied
108112,Male,Loyal Customer,51,Business travel,Business,3320,4,4,4,5,5,5,5,3,satisfied
21084,Male,Loyal Customer,30,Business travel,Business,3101,1,3,3,3,2,1,4,3,neutral or dissatisfied
86107,Male,Loyal Customer,46,Business travel,Business,3145,5,2,4,5,5,5,5,3,satisfied
98178,Female,Loyal Customer,56,Business travel,Business,3710,3,3,5,5,5,5,5,5,satisfied
87501,Male,Loyal Customer,22,Business travel,Business,3182,3,3,3,3,1,2,4,3,neutral or dissatisfied
43477,Male,Loyal Customer,10,Business travel,Business,3189,4,4,4,4,2,2,4,4,neutral or dissatisfied
10777,Male,Loyal Customer,23,Business travel,Business,3873,4,4,4,4,3,1,3,4,neutral or dissatisfied
109515,Female,Loyal Customer,23,Business travel,Business,3824,2,2,2,2,3,4,3,2,neutral or dissatisfied
30951,Male,Loyal Customer,23,Business travel,Business,3470,4,4,4,4,1,3,3,4,neutral or dissatisfied
40040,Female,Loyal Customer,42,Business travel,Business,3436,3,1,4,5,5,5,5,3,satisfied
63267,Male,Loyal Customer,44,Business travel,Business,3135,5,2,5,4,4,4,4,4,satisfied
28372,Male,Loyal Customer,29,Business travel,Business,3324,1,5,5,5,5,4,2,5,satisfied
35128,Male,Loyal Customer,25,Business travel,Business,3572,2,2,2,2,2,4,4,2,neutral or dissatisfied
4839,Female,Loyal Customer,42,Business travel,Business,3065,4,4,5,3,3,4,3,4,satisfied
63488,Female,Loyal Customer,27,Business travel,Business,3461,4,5,5,5,3,4,5,5,satisfied
12216,Male,Loyal Customer,43,Business travel,Business,3200,5,3,4,5,5,5,5,3,satisfied
12379,Male,Loyal Customer,68,Business travel,Business,3744,0,1,2,4,4,2,4,5,satisfied
63829,Female,Loyal Customer,48,Business travel,Business,3816,5,3,5,5,5,5,5,3,satisfied
67978,Female,Loyal Customer,39,Business travel,Business,3235,2,2,4,5,5,4,5,5,satisfied
10560,Male,Loyal Customer,47,Business travel,Business,3672,4,5,3,4,4,4,4,2,neutral or dissatisfied
106864,Female,Loyal Customer,27,Business travel,Business,3183,1,4,4,4,3,5,4,4,satisfied
55576,Male,Loyal Customer,45,Business travel,Business,3923,5,2,4,5,5,5,5,4,satisfied
23300,Male,Loyal Customer,36,Business travel,Business,3667,1,3,1,5,5,5,5,4,satisfied
33781,Female,Loyal Customer,19,Business travel,Business,3197,5,5,5,5,4,2,2,5,satisfied
121529,Male,Loyal Customer,42,Business travel,Business,3678,2,4,5,5,5,5,5,4,satisfied
937,Male,Loyal Customer,61,Business travel,Business,3504,2,3,3,2,2,2,2,3,neutral or dissatisfied
56254,Male,Loyal Customer,41,Business travel,Business,3479,3,2,4,5,5,5,5,4,satisfied
129338,Female,Loyal Customer,38,Business travel,Business,3297,3,1,1,5,5,5,5,5,satisfied
128319,Female,Loyal Customer,52,Business travel,Business,3093,4,2,4,5,5,5,5,5,satisfied
6732,Male,Loyal Customer,60,Business travel,Business,3822,5,2,5,4,4,4,4,4,satisfied
10357,Male,Loyal Customer,27,Business travel,Business,3008,2,5,5,5,3,3,5,5,satisfied
3090,Male,Loyal Customer,49,Business travel,Business,3889,1,4,2,1,1,1,1,2,neutral or dissatisfied
88079,Male,Loyal Customer,20,Business travel,Business,3634,5,2,2,2,3,4,5,2,satisfied
90006,Male,Loyal Customer,63,Business travel,Business,3919,2,1,3,2,2,2,2,2,neutral or dissatisfied
110787,Female,Loyal Customer,37,Business travel,Business,3629,3,3,4,4,4,4,4,5,satisfied
14540,Male,Loyal Customer,55,Business travel,Business,3761,1,2,3,1,1,1,1,2,neutral or dissatisfied
9323,Male,Loyal Customer,65,Business travel,Business,3714,1,3,2,5,5,5,5,3,satisfied
120319,Male,Loyal Customer,38,Business travel,Business,3194,1,5,3,1,1,1,1,2,neutral or dissatisfied
86380,Male,Loyal Customer,55,Business travel,Business,3834,2,2,5,4,4,4,4,4,satisfied
66644,Male,Loyal Customer,55,Business travel,Business,3295,3,3,4,3,3,4,3,4,satisfied
31030,Male,Loyal Customer,60,Business travel,Business,3227,1,4,4,2,2,3,2,4,satisfied
86930,Female,Loyal Customer,51,Business travel,Business,3568,5,4,4,4,4,4,4,4,satisfied
20627,Female,Loyal Customer,26,Business travel,Business,3299,4,4,4,4,2,1,1,4,satisfied
100262,Female,Loyal Customer,41,Business travel,Business,3974,4,3,5,4,4,5,4,5,satisfied
88460,Female,Loyal Customer,41,Business travel,Business,3720,4,2,5,5,5,5,5,4,satisfied
114918,Female,Loyal Customer,40,Business travel,Business,3336,1,5,4,4,4,4,4,5,satisfied
44671,Female,Loyal Customer,32,Business travel,Business,3134,4,5,5,5,3,3,4,5,satisfied
118612,Female,Loyal Customer,26,Business travel,Business,3493,3,5,5,5,5,4,5,5,satisfied
73524,Female,Loyal Customer,58,Business travel,Business,3399,1,5,4,5,5,5,5,5,satisfied
104657,Female,Loyal Customer,46,Business travel,Business,3389,5,5,5,5,5,5,5,4,satisfied
10053,Female,Loyal Customer,28,Business travel,Business,3758,1,4,4,4,3,3,5,4,satisfied
110780,Male,Loyal Customer,77,Business travel,Business,3535,3,5,2,3,3,3,3,2,neutral or dissatisfied
95735,Female,Loyal Customer,60,Business travel,Business,3565,3,5,4,4,4,4,4,5,satisfied
127321,Male,Loyal Customer,30,Business travel,Business,3752,5,5,5,5,4,3,5,5,satisfied
75748,Female,Loyal Customer,38,Business travel,Business,3983,5,4,2,5,5,5,5,5,satisfied
99531,Male,Loyal Customer,40,Business travel,Business,3777,1,2,4,1,1,1,1,2,neutral or dissatisfied
9932,Female,Loyal Customer,33,Business travel,Business,3585,1,4,3,1,1,1,1,3,neutral or dissatisfied
40819,Male,Loyal Customer,28,Business travel,Business,3414,2,2,2,2,4,5,4,2,neutral or dissatisfied
6990,Male,Loyal Customer,43,Business travel,Business,3061,5,5,5,4,5,5,5,5,satisfied
25271,Male,Loyal Customer,25,Business travel,Business,3681,3,4,4,4,4,5,1,4,satisfied
85893,Female,Loyal Customer,48,Business travel,Business,3078,3,5,4,5,5,5,5,5,satisfied
68656,Female,Loyal Customer,30,Business travel,Business,3506,1,3,1,3,4,4,3,3,neutral or dissatisfied
94713,Male,Loyal Customer,59,Business travel,Business,3248,4,4,5,5,5,5,5,4,satisfied
113350,Male,Loyal Customer,33,Business travel,Business,3538,3,3,3,3,2,3,4,3,neutral or dissatisfied
39675,Female,Loyal Customer,41,Business travel,Business,3517,1,4,4,5,3,2,5,4,satisfied
125107,Female,Loyal Customer,61,Business travel,Business,3470,3,5,4,5,5,5,5,4,satisfied
12046,Female,Loyal Customer,53,Business travel,Business,3025,2,5,3,4,4,4,4,4,satisfied
127846,Female,Loyal Customer,43,Business travel,Business,3635,2,3,5,4,4,4,4,5,satisfied
113782,Female,Loyal Customer,56,Business travel,Business,3358,4,4,5,5,5,5,5,3,satisfied
54581,Male,disloyal Customer,42,Business travel,Business,3904,3,3,5,5,2,4,2,5,satisfied
1373,Male,Loyal Customer,46,Business travel,Business,3492,3,3,3,3,3,3,3,3,neutral or dissatisfied
495,Female,Loyal Customer,59,Business travel,Business,3621,4,5,4,4,4,4,4,3,satisfied
114914,Male,Loyal Customer,32,Business travel,Business,3942,1,5,5,5,3,2,4,5,satisfied
6454,Female,Loyal Customer,43,Business travel,Business,3245,0,5,5,2,2,2,2,5,satisfied
19688,Male,Loyal Customer,34,Business travel,Business,3444,5,3,4,5,5,5,5,5,satisfied
97150,Female,Loyal Customer,58,Business travel,Business,3858,2,4,3,2,2,2,2,4,neutral or dissatisfied
12880,Female,Loyal Customer,30,Business travel,Business,3196,3,3,3,3,2,4,1,3,neutral or dissatisfied
14205,Female,Loyal Customer,48,Business travel,Business,3465,1,1,4,1,1,1,1,1,neutral or dissatisfied
20546,Male,Loyal Customer,29,Business travel,Business,3065,1,5,5,5,4,3,1,5,satisfied
38455,Female,Loyal Customer,26,Business travel,Business,3579,2,2,2,2,3,4,4,2,neutral or dissatisfied
10088,Male,Loyal Customer,53,Business travel,Business,3825,5,5,2,4,4,4,4,5,satisfied
76070,Male,Loyal Customer,31,Business travel,Business,3844,5,5,5,5,4,3,5,5,satisfied
12041,Female,Loyal Customer,60,Business travel,Business,3633,2,5,3,2,2,2,2,3,neutral or dissatisfied
59254,Female,Loyal Customer,51,Business travel,Eco,3904,3,3,3,3,5,4,1,3,neutral or dissatisfied
120214,Female,Loyal Customer,55,Business travel,Business,3890,2,4,5,4,4,4,4,4,satisfied
54830,Male,Loyal Customer,49,Business travel,Business,3715,3,5,5,5,5,5,5,5,satisfied
49458,Male,Loyal Customer,59,Business travel,Business,3839,2,2,3,4,4,5,4,5,satisfied
53686,Female,Loyal Customer,29,Business travel,Business,3709,3,3,3,3,4,1,3,3,neutral or dissatisfied
21171,Female,Loyal Customer,44,Business travel,Business,3537,4,5,4,4,4,4,4,1,neutral or dissatisfied
123981,Male,Loyal Customer,50,Business travel,Business,3922,3,2,5,5,5,5,5,4,satisfied
49968,Male,Loyal Customer,21,Business travel,Business,3679,2,4,3,4,4,3,2,4,satisfied
104329,Male,Loyal Customer,30,Business travel,Business,3575,2,2,2,2,1,4,4,2,neutral or dissatisfied
94505,Male,Loyal Customer,56,Business travel,Business,3342,4,4,4,5,5,5,5,4,satisfied
35978,Male,Loyal Customer,39,Business travel,Business,3694,3,4,3,4,4,4,4,5,satisfied
6005,Female,Loyal Customer,60,Business travel,Business,3913,2,3,5,2,2,2,2,4,satisfied
126420,Female,Loyal Customer,59,Business travel,Business,3634,5,3,4,5,5,5,5,5,satisfied
121493,Male,Loyal Customer,52,Business travel,Business,3019,1,4,4,4,4,4,4,3,satisfied
69230,Female,Loyal Customer,46,Business travel,Business,3601,2,3,5,2,2,2,2,4,satisfied
95458,Female,Loyal Customer,52,Business travel,Business,3833,1,3,5,5,5,5,5,3,satisfied
87255,Male,Loyal Customer,47,Business travel,Business,3234,5,3,5,4,4,4,4,4,satisfied
2273,Female,Loyal Customer,54,Business travel,Business,3630,1,3,4,5,5,5,5,5,satisfied
76562,Male,Loyal Customer,52,Business travel,Business,3358,2,2,4,2,2,2,2,3,neutral or dissatisfied
7086,Male,Loyal Customer,48,Business travel,Business,3901,2,2,3,2,2,2,2,3,neutral or dissatisfied
7221,Female,Loyal Customer,62,Business travel,Business,3574,1,1,3,3,3,3,3,1,neutral or dissatisfied
106154,Male,Loyal Customer,37,Business travel,Business,3990,3,3,3,3,3,2,3,2,neutral or dissatisfied
13525,Female,Loyal Customer,36,Business travel,Business,3770,3,2,1,5,5,5,5,2,satisfied
99300,Female,Loyal Customer,55,Business travel,Business,3599,5,3,5,4,4,5,4,5,satisfied
110863,Male,Loyal Customer,45,Business travel,Business,3730,3,5,4,4,4,4,4,4,satisfied
8069,Male,Loyal Customer,38,Business travel,Business,3611,4,3,5,5,5,5,5,4,satisfied
53301,Male,Loyal Customer,42,Business travel,Business,3521,4,1,2,4,4,4,4,2,neutral or dissatisfied
102970,Female,Loyal Customer,40,Business travel,Business,3951,5,5,4,5,5,5,5,3,satisfied
10608,Male,Loyal Customer,40,Business travel,Business,3643,3,3,4,4,4,4,4,4,satisfied
45901,Male,Loyal Customer,29,Business travel,Business,3139,2,5,5,5,2,2,5,5,satisfied
113416,Male,Loyal Customer,58,Business travel,Business,3596,3,5,5,5,5,5,5,4,satisfied
70437,Female,Loyal Customer,54,Business travel,Business,3801,1,5,3,4,4,3,4,4,neutral or dissatisfied
37111,Male,Loyal Customer,44,Business travel,Business,3768,2,1,2,4,4,5,4,3,satisfied
121257,Female,Loyal Customer,51,Business travel,Business,3201,3,4,2,5,5,5,5,5,satisfied
63218,Female,Loyal Customer,36,Business travel,Business,3856,3,5,4,2,2,2,2,4,satisfied
3271,Female,Loyal Customer,39,Business travel,Business,3938,3,2,5,2,2,2,2,5,satisfied
40471,Female,Loyal Customer,57,Business travel,Business,3423,0,3,3,2,2,2,2,2,satisfied
72744,Female,Loyal Customer,48,Business travel,Business,3943,2,3,5,4,4,4,4,3,satisfied
55077,Male,Loyal Customer,58,Business travel,Business,3820,1,5,5,5,5,5,5,3,satisfied
107512,Female,Loyal Customer,54,Business travel,Business,3994,4,4,5,5,5,5,5,5,satisfied
49450,Female,Loyal Customer,34,Business travel,Business,3149,0,5,5,5,5,5,5,3,satisfied
4030,Male,Loyal Customer,58,Business travel,Business,3240,1,3,4,1,1,1,1,2,neutral or dissatisfied
37420,Male,Loyal Customer,51,Business travel,Business,3582,2,4,4,2,2,2,2,2,neutral or dissatisfied
83641,Female,Loyal Customer,45,Business travel,Business,3722,3,2,4,3,3,4,3,2,neutral or dissatisfied
47144,Male,Loyal Customer,27,Business travel,Business,3225,1,4,4,4,1,1,5,4,satisfied
17576,Female,Loyal Customer,48,Business travel,Business,3328,3,5,1,5,5,5,5,4,satisfied
4543,Female,Loyal Customer,68,Business travel,Business,3222,1,5,4,1,1,2,1,2,neutral or dissatisfied
55759,Female,Loyal Customer,56,Business travel,Business,3325,0,5,5,5,5,5,5,5,satisfied
40007,Female,Loyal Customer,43,Business travel,Business,3629,5,5,1,3,3,4,3,4,satisfied
16865,Female,Loyal Customer,36,Business travel,Business,3724,4,2,2,4,4,4,4,4,satisfied
74501,Male,Loyal Customer,56,Business travel,Business,3006,3,5,5,4,4,4,4,3,satisfied
29897,Female,Loyal Customer,36,Business travel,Business,3545,5,2,5,4,4,4,4,3,satisfied
93153,Female,Loyal Customer,44,Business travel,Business,3850,5,2,5,4,4,4,4,4,satisfied
31676,Female,Loyal Customer,43,Business travel,Business,3547,2,4,3,2,2,2,2,2,neutral or dissatisfied
61219,Male,Loyal Customer,30,Business travel,Business,3071,2,2,2,2,2,2,4,2,neutral or dissatisfied
84193,Female,Loyal Customer,37,Business travel,Business,3729,2,2,5,4,4,5,4,3,satisfied
58704,Female,Loyal Customer,25,Business travel,Business,4243,4,3,4,3,2,3,4,4,neutral or dissatisfied
76370,Male,Loyal Customer,44,Business travel,Business,3339,3,5,5,4,4,4,4,3,satisfied
94869,Female,Loyal Customer,42,Business travel,Business,3234,3,4,3,3,3,3,3,3,neutral or dissatisfied
62920,Female,Loyal Customer,26,Business travel,Business,3071,2,4,4,4,4,5,4,4,satisfied
6683,Male,Loyal Customer,50,Business travel,Business,3632,3,5,5,4,4,4,4,5,satisfied
73339,Female,Loyal Customer,43,Business travel,Business,3004,5,5,4,5,5,5,5,3,satisfied
49524,Male,Loyal Customer,39,Business travel,Business,3886,4,3,2,4,4,4,4,4,neutral or dissatisfied
56052,Male,Loyal Customer,80,Business travel,Business,3263,3,4,4,3,3,2,3,4,neutral or dissatisfied
